timestamp,pair,price,volume,bid,ask,low,high,vwap,trades
2024-12-18 04:20:26,XETHZUSD,3848.01,2904.21207533,3848.05,3848.06,3837.79,3903.21,3866.25589,3323
2024-12-18 04:20:30,XETHZUSD,3848.06,2905.7689485,3848.06,3848.07,3837.79,3903.21,3866.24614,3325
2024-12-18 04:20:33,XETHZUSD,3848.06,2905.7689485,3848.06,3848.07,3837.79,3903.21,3866.24614,3325
2024-12-18 04:20:36,XETHZUSD,3848.13,2905.8848834,3848.19,3848.2,3837.79,3903.21,3866.24542,3327
2024-12-18 04:20:39,XETHZUSD,3848.13,2905.8848834,3848.19,3848.2,3837.79,3903.21,3866.24542,3327
2024-12-18 04:20:42,XETHZUSD,3848.13,2905.8848834,3848.19,3848.2,3837.79,3903.21,3866.24542,3327
2024-12-18 04:20:46,XETHZUSD,3848.2,2907.8848834,3848.06,3848.07,3837.79,3903.21,3866.23301,3329
2024-12-18 04:20:49,XETHZUSD,3848.2,2907.8848834,3848.06,3848.07,3837.79,3903.21,3866.23301,3329
2024-12-18 04:20:52,XETHZUSD,3848.2,2907.8848834,3848.06,3848.07,3837.79,3903.21,3866.23301,3329
2024-12-18 04:20:55,XETHZUSD,3848.2,2907.8848834,3848.06,3848.07,3837.79,3903.21,3866.23301,3329
2024-12-18 04:20:58,XETHZUSD,3848.2,2907.8848834,3848.06,3848.07,3837.79,3903.21,3866.23301,3329
2024-12-18 04:21:01,XETHZUSD,3848.2,2907.8848834,3848.06,3848.07,3837.79,3903.21,3866.23301,3329
2024-12-18 04:21:04,XETHZUSD,3848.07,2907.8912334,3848.06,3848.07,3837.79,3903.21,3866.23297,3330
2024-12-18 04:21:07,XETHZUSD,3848.07,2907.8912334,3848.06,3848.07,3837.79,3903.21,3866.23297,3330
2024-12-18 04:21:10,XETHZUSD,3848.07,2907.8912334,3848.03,3848.04,3837.79,3903.21,3866.23297,3330
2024-12-18 04:21:14,XETHZUSD,3846.65,2908.1942037,3847.43,3847.5,3837.79,3903.21,3866.23096,3332
2024-12-18 04:21:17,XETHZUSD,3848.44,2909.7442037,3848.39,3848.45,3837.79,3903.21,3866.22148,3333
2024-12-18 04:21:20,XETHZUSD,3848.44,2909.7442037,3848.44,3848.45,3837.79,3903.21,3866.22148,3333
2024-12-18 04:21:24,XETHZUSD,3848.44,2909.7442037,3848.44,3848.45,3837.79,3903.21,3866.22148,3333
2024-12-18 04:21:27,XETHZUSD,3848.44,2909.7442037,3848.31,3848.32,3837.79,3903.21,3866.22148,3333
2024-12-18 04:21:30,XETHZUSD,3846.56,2911.7442037,3846.53,3846.54,3837.79,3903.21,3866.20802,3335
2024-12-18 04:21:33,XETHZUSD,3846.56,2911.7442037,3846.53,3846.54,3837.79,3903.21,3866.20802,3335
2024-12-18 04:21:36,XETHZUSD,3846.54,2912.75611433,3846.53,3846.54,3837.79,3903.21,3866.20118,3337
2024-12-18 04:21:40,XETHZUSD,3846.54,2912.75611433,3846.53,3846.54,3837.79,3903.21,3866.20118,3337
2024-12-18 04:21:43,XETHZUSD,3846.54,2912.75611433,3846.53,3846.54,3837.79,3903.21,3866.20118,3337
2024-12-18 04:21:46,XETHZUSD,3846.54,2912.75611433,3846.53,3846.54,3837.79,3903.21,3866.20118,3337
2024-12-18 04:21:49,XETHZUSD,3846.53,2912.88943368,3846.53,3846.54,3837.79,3903.21,3866.20028,3339
2024-12-18 04:21:52,XETHZUSD,3846.5,2913.01141506,3846.13,3846.14,3837.79,3903.21,3866.19946,3341
2024-12-18 04:21:56,XETHZUSD,3846.1,2913.21107947,3844.59,3844.6,3837.79,3903.21,3866.19808,3343
2024-12-18 04:21:59,XETHZUSD,3846.1,2913.21107947,3844.59,3844.6,3837.79,3903.21,3866.19808,3343
2024-12-18 04:22:02,XETHZUSD,3846.1,2913.21107947,3844.59,3844.6,3837.79,3903.21,3866.19808,3343
2024-12-18 04:22:05,XETHZUSD,3842.64,2913.77672303,3842.61,3842.62,3837.79,3903.21,3866.19364,3346
2024-12-18 04:22:08,XETHZUSD,3842.64,2913.77672303,3842.61,3842.62,3837.79,3903.21,3866.19364,3346
2024-12-18 04:22:11,XETHZUSD,3842.64,2913.77672303,3842.61,3842.62,3837.79,3903.21,3866.19364,3346
2024-12-18 04:22:15,XETHZUSD,3842.64,2913.77672303,3842.61,3842.62,3837.79,3903.21,3866.19364,3346
2024-12-18 04:22:18,XETHZUSD,3842.64,2913.77672303,3842.61,3842.62,3837.79,3903.21,3866.19364,3346
2024-12-18 04:22:21,XETHZUSD,3842.64,2913.77672303,3842.61,3842.62,3837.79,3903.21,3866.19364,3346
2024-12-18 04:22:24,XETHZUSD,3842.62,2914.414189,3842.61,3842.62,3837.79,3903.21,3866.18849,3348
2024-12-18 04:22:27,XETHZUSD,3842.62,2914.414189,3842.61,3842.62,3837.79,3903.21,3866.18849,3348
2024-12-18 04:22:30,XETHZUSD,3842.62,2914.414189,3842.61,3842.62,3837.79,3903.21,3866.18849,3348
2024-12-18 04:22:34,XETHZUSD,3841.82,2914.50691455,3841.35,3841.36,3837.79,3903.21,3866.18773,3352
2024-12-18 04:22:36,XETHZUSD,3841.1,2914.73261147,3840.0,3840.01,3837.79,3903.21,3866.18579,3355
2024-12-18 04:22:40,XETHZUSD,3839.0,2915.61003712,3838.57,3838.58,3837.79,3903.21,3866.17777,3361
2024-12-18 04:22:42,XETHZUSD,3839.0,2915.61003712,3838.57,3838.58,3837.79,3903.21,3866.17777,3361
2024-12-18 04:22:46,XETHZUSD,3839.0,2915.61003712,3838.57,3838.58,3837.79,3903.21,3866.17777,3361
2024-12-18 04:22:49,XETHZUSD,3839.0,2915.61003712,3838.57,3838.58,3837.79,3903.21,3866.17777,3361
2024-12-18 04:22:52,XETHZUSD,3838.57,2915.70605259,3838.57,3838.58,3837.79,3903.21,3866.17686,3363
2024-12-18 04:22:55,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:22:59,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:02,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:05,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:08,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:11,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:14,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:18,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:21,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:24,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:27,XETHZUSD,3838.57,2917.41915259,3838.57,3838.58,3837.79,3903.21,3866.16065,3366
2024-12-18 04:23:31,XETHZUSD,3838.57,2917.42358139,3838.57,3838.58,3837.79,3903.21,3866.16061,3367
2024-12-18 04:23:34,XETHZUSD,3838.57,2917.42358139,3838.57,3838.58,3837.79,3903.21,3866.16061,3367
2024-12-18 04:23:37,XETHZUSD,3838.57,2917.42358139,3838.57,3838.58,3837.79,3903.21,3866.16061,3367
2024-12-18 04:23:40,XETHZUSD,3838.58,2918.42358139,3838.57,3838.58,3837.79,3903.21,3866.15116,3368
2024-12-18 04:23:44,XETHZUSD,3838.58,2918.42358139,3838.57,3838.58,3837.79,3903.21,3866.15116,3368
2024-12-18 04:23:47,XETHZUSD,3838.58,2918.44458139,3838.57,3838.58,3837.79,3903.21,3866.15096,3369
2024-12-18 04:23:50,XETHZUSD,3838.58,2918.44458139,3838.57,3838.58,3837.79,3903.21,3866.15096,3369
2024-12-18 04:23:53,XETHZUSD,3838.58,2918.44458139,3838.57,3838.58,3837.79,3903.21,3866.15096,3369
2024-12-18 04:23:56,XETHZUSD,3838.58,2918.44458139,3838.57,3838.58,3837.79,3903.21,3866.15096,3369
2024-12-18 04:23:59,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:02,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:06,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:08,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:11,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:15,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:18,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:21,XETHZUSD,3835.48,2929.05063631,3835.48,3835.49,3835.48,3903.21,3866.04755,3389
2024-12-18 04:24:24,XETHZUSD,3830.46,2937.46747779,3830.1,3830.11,3830.46,3903.21,3865.95601,3427
2024-12-18 04:24:27,XETHZUSD,3830.01,2945.41783009,3830.0,3830.01,3830.0,3903.21,3865.85896,3448
2024-12-18 04:24:31,XETHZUSD,3830.01,2945.41783009,3830.36,3830.37,3830.0,3903.21,3865.85896,3448
2024-12-18 04:24:34,XETHZUSD,3831.3,2945.66535028,3832.5,3832.51,3830.0,3903.21,3865.85605,3450
2024-12-18 04:24:37,XETHZUSD,3831.3,2945.66535028,3832.5,3832.62,3830.0,3903.21,3865.85605,3450
2024-12-18 04:24:40,XETHZUSD,3832.5,2945.67017175,3833.47,3833.48,3830.0,3903.21,3865.856,3451
2024-12-18 04:24:43,XETHZUSD,3832.5,2945.67017175,3833.47,3833.48,3830.0,3903.21,3865.856,3451
2024-12-18 04:24:46,XETHZUSD,3832.5,2945.67017175,3833.47,3833.48,3830.0,3903.21,3865.856,3451
2024-12-18 04:24:49,XETHZUSD,3833.47,2945.73672655,3830.99,3831.0,3830.0,3903.21,3865.85527,3452
2024-12-18 04:24:52,XETHZUSD,3830.99,2945.73824748,3830.96,3830.97,3830.0,3903.21,3865.85525,3453
2024-12-18 04:24:56,XETHZUSD,3830.01,2945.80881811,3830.85,3830.96,3830.0,3903.21,3865.85441,3456
2024-12-18 04:24:59,XETHZUSD,3830.76,2945.81137811,3830.96,3830.97,3830.0,3903.21,3865.85438,3457
2024-12-18 04:25:02,XETHZUSD,3830.77,2946.42772671,3830.73,3830.74,3830.0,3903.21,3865.84704,3458
2024-12-18 04:25:05,XETHZUSD,3830.77,2946.42772671,3830.95,3830.96,3830.0,3903.21,3865.84704,3458
2024-12-18 04:25:08,XETHZUSD,3830.77,2946.42772671,3831.47,3831.48,3830.0,3903.21,3865.84704,3458
2024-12-18 04:25:12,XETHZUSD,3830.77,2946.42772671,3831.47,3831.48,3830.0,3903.21,3865.84704,3458
2024-12-18 04:25:15,XETHZUSD,3830.77,2946.42772671,3831.47,3831.48,3830.0,3903.21,3865.84704,3458
2024-12-18 04:25:18,XETHZUSD,3831.75,2946.7970124,3832.82,3832.83,3830.0,3903.21,3865.84277,3460
2024-12-18 04:25:22,XETHZUSD,3831.75,2946.7970124,3832.82,3832.83,3830.0,3903.21,3865.84277,3460
2024-12-18 04:25:25,XETHZUSD,3830.01,2949.8635672,3830.0,3830.01,3830.0,3903.21,3865.80558,3462
2024-12-18 04:25:28,XETHZUSD,3830.01,2949.8635672,3830.05,3830.06,3830.0,3903.21,3865.80558,3462
2024-12-18 04:25:32,XETHZUSD,3830.01,2949.95696464,3830.0,3830.01,3830.0,3903.21,3865.80445,3464
2024-12-18 04:25:35,XETHZUSD,3828.01,2972.23944095,3828.0,3828.01,3828.01,3903.21,3865.53593,3476
2024-12-18 04:25:38,XETHZUSD,3825.64,2974.67548008,3825.64,3825.65,3825.64,3903.21,3865.50464,3489
2024-12-18 04:25:41,XETHZUSD,3825.51,3007.19575948,3825.87,3825.88,3822.89,3903.21,3865.04788,3516
2024-12-18 04:25:45,XETHZUSD,3825.87,3007.34483339,3827.29,3828.25,3822.89,3903.21,3865.04594,3519
2024-12-18 04:25:48,XETHZUSD,3825.87,3007.34483339,3826.93,3828.09,3822.89,3903.21,3865.04594,3519
2024-12-18 04:25:51,XETHZUSD,3825.23,3011.41883339,3824.44,3825.83,3822.89,3903.21,3864.99242,3522
2024-12-18 04:25:54,XETHZUSD,3825.23,3011.41883339,3825.26,3825.6,3822.89,3903.21,3864.99242,3522
2024-12-18 04:25:57,XETHZUSD,3825.23,3011.41883339,3825.16,3826.13,3822.89,3903.21,3864.99242,3522
2024-12-18 04:26:00,XETHZUSD,3825.23,3011.41883339,3824.45,3825.57,3822.89,3903.21,3864.99242,3522
2024-12-18 04:26:03,XETHZUSD,3824.22,3011.57913339,3823.64,3824.2,3822.89,3903.21,3864.99025,3523
2024-12-18 04:26:06,XETHZUSD,3824.17,3011.58986795,3822.58,3823.5,3822.89,3903.21,3864.9901,3524
2024-12-18 04:26:09,XETHZUSD,3823.5,3017.24270163,3824.15,3824.16,3822.89,3903.21,3864.91233,3526
2024-12-18 04:26:12,XETHZUSD,3823.5,3017.24270163,3824.15,3824.16,3822.89,3903.21,3864.91233,3526
2024-12-18 04:26:15,XETHZUSD,3822.0,3018.24270163,3822.0,3822.01,3822.0,3903.21,3864.89813,3531
2024-12-18 04:26:18,XETHZUSD,3822.0,3022.71050091,3822.0,3822.01,3822.0,3903.21,3864.83472,3539
2024-12-18 04:26:22,XETHZUSD,3822.0,3023.76927779,3822.0,3822.01,3822.0,3903.21,3864.81972,3540
2024-12-18 04:26:25,XETHZUSD,3819.2,3067.83188532,3819.99,3820.0,3818.99,3903.21,3864.17185,3588
2024-12-18 04:26:28,XETHZUSD,3820.0,3089.83188532,3822.0,3822.01,3818.99,3903.21,3863.85734,3591
2024-12-18 04:26:31,XETHZUSD,3820.0,3089.83188532,3822.0,3822.01,3818.99,3903.21,3863.85734,3591
2024-12-18 04:26:35,XETHZUSD,3820.0,3089.83188532,3822.0,3822.01,3818.99,3903.21,3863.85734,3591
2024-12-18 04:26:38,XETHZUSD,3822.0,3089.84443528,3822.0,3822.01,3818.99,3903.21,3863.85717,3592
2024-12-18 04:26:40,XETHZUSD,3822.0,3089.84443528,3821.29,3821.3,3818.99,3903.21,3863.85717,3592
2024-12-18 04:26:43,XETHZUSD,3822.0,3090.35113327,3822.0,3822.01,3818.99,3903.21,3863.8503,3594
2024-12-18 04:26:46,XETHZUSD,3822.01,3090.43797415,3822.0,3822.01,3818.99,3903.21,3863.84913,3595
2024-12-18 04:26:50,XETHZUSD,3822.01,3090.43797415,3822.0,3822.01,3818.99,3903.21,3863.84913,3595
2024-12-18 04:26:53,XETHZUSD,3822.01,3090.43797415,3822.0,3822.01,3818.99,3903.21,3863.84913,3595
2024-12-18 04:26:56,XETHZUSD,3822.01,3090.43797415,3822.0,3822.01,3818.99,3903.21,3863.84913,3595
2024-12-18 04:26:59,XETHZUSD,3822.01,3090.43797415,3822.0,3822.01,3818.99,3903.21,3863.84913,3595
2024-12-18 04:27:02,XETHZUSD,3822.01,3090.43797415,3822.0,3822.01,3818.99,3903.21,3863.84913,3595
2024-12-18 04:27:05,XETHZUSD,3822.0,3091.30370415,3822.0,3822.01,3818.99,3903.21,3863.83741,3596
2024-12-18 04:27:08,XETHZUSD,3822.0,3091.30370415,3822.0,3822.01,3818.99,3903.21,3863.83741,3596
2024-12-18 04:27:11,XETHZUSD,3822.01,3091.43259205,3822.0,3822.01,3818.99,3903.21,3863.83566,3597
2024-12-18 04:27:14,XETHZUSD,3822.01,3091.43846541,3822.0,3822.01,3818.99,3903.21,3863.83558,3599
2024-12-18 04:27:17,XETHZUSD,3822.01,3091.43846541,3822.0,3822.01,3818.99,3903.21,3863.83558,3599
2024-12-18 04:27:20,XETHZUSD,3822.0,3091.91026017,3822.0,3822.01,3818.99,3903.21,3863.8292,3601
2024-12-18 04:27:23,XETHZUSD,3822.0,3091.91026017,3821.99,3822.01,3818.99,3903.21,3863.8292,3601
2024-12-18 04:27:26,XETHZUSD,3822.01,3092.17979644,3821.71,3821.72,3818.99,3903.21,3863.82555,3602
2024-12-18 04:27:29,XETHZUSD,3822.01,3092.17979644,3822.0,3822.01,3818.99,3903.21,3863.82555,3602
2024-12-18 04:27:32,XETHZUSD,3822.01,3092.17979644,3822.0,3822.01,3818.99,3903.21,3863.82555,3602
2024-12-18 04:27:36,XETHZUSD,3822.01,3093.46003681,3822.99,3823.0,3818.99,3903.21,3863.80825,3603
2024-12-18 04:27:38,XETHZUSD,3822.01,3093.46003681,3822.99,3823.0,3818.99,3903.21,3863.80825,3603
2024-12-18 04:27:42,XETHZUSD,3823.0,3095.46003681,3822.99,3823.0,3818.99,3903.21,3863.78188,3605
2024-12-18 04:27:45,XETHZUSD,3823.0,3095.46003681,3822.99,3823.0,3818.99,3903.21,3863.78188,3605
2024-12-18 04:27:48,XETHZUSD,3822.32,3096.47388713,3822.31,3822.32,3818.99,3903.21,3863.76818,3607
2024-12-18 04:27:51,XETHZUSD,3822.32,3096.47388713,3821.91,3821.92,3818.99,3903.21,3863.76818,3607
2024-12-18 04:27:54,XETHZUSD,3822.32,3096.47388713,3821.91,3821.92,3818.99,3903.21,3863.76818,3607
2024-12-18 04:27:57,XETHZUSD,3822.32,3096.47388713,3821.5,3821.51,3818.99,3903.21,3863.76818,3607
2024-12-18 04:28:00,XETHZUSD,3819.79,3096.66756701,3819.69,3820.09,3818.99,3903.21,3863.76549,3610
2024-12-18 04:28:03,XETHZUSD,3819.79,3096.66756701,3819.75,3820.09,3818.99,3903.21,3863.76549,3610
2024-12-18 04:28:06,XETHZUSD,3818.4,3100.38240176,3819.58,3819.59,3818.0,3903.21,3863.71093,3619
2024-12-18 04:28:10,XETHZUSD,3818.4,3100.38240176,3819.58,3819.59,3818.0,3903.21,3863.71093,3619
2024-12-18 04:28:13,XETHZUSD,3818.4,3100.38240176,3819.58,3819.59,3818.0,3903.21,3863.71093,3619
2024-12-18 04:28:16,XETHZUSD,3819.59,3100.38585481,3819.58,3819.59,3818.0,3903.21,3863.71088,3620
2024-12-18 04:28:19,XETHZUSD,3819.59,3100.38585481,3819.58,3819.59,3818.0,3903.21,3863.71088,3620
2024-12-18 04:28:22,XETHZUSD,3819.59,3100.38585481,3818.01,3819.29,3818.0,3903.21,3863.71088,3620
2024-12-18 04:28:25,XETHZUSD,3818.0,3100.41321262,3818.19,3818.61,3818.0,3903.21,3863.71048,3621
2024-12-18 04:28:28,XETHZUSD,3818.0,3100.41321262,3818.54,3818.61,3818.0,3903.21,3863.71048,3621
2024-12-18 04:28:31,XETHZUSD,3818.0,3100.41321262,3819.08,3819.45,3818.0,3903.21,3863.71048,3621
2024-12-18 04:28:35,XETHZUSD,3819.08,3100.44969106,3819.58,3819.59,3818.0,3903.21,3863.70995,3622
2024-12-18 04:28:38,XETHZUSD,3820.2,3102.14297418,3820.99,3821.0,3818.0,3903.21,3863.68618,3625
2024-12-18 04:28:41,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:28:44,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:28:47,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:28:51,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:28:53,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:28:56,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:29:00,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:29:03,XETHZUSD,3823.0,3102.84955328,3822.99,3823.0,3818.0,3903.21,3863.67653,3628
2024-12-18 04:29:06,XETHZUSD,3823.0,3104.60981802,3827.34,3827.35,3818.0,3903.21,3863.65347,3630
2024-12-18 04:29:08,XETHZUSD,3823.0,3104.60981802,3828.25,3828.26,3818.0,3903.21,3863.65347,3630
2024-12-18 04:29:12,XETHZUSD,3828.25,3104.62232083,3828.25,3828.26,3818.0,3903.21,3863.65332,3631
2024-12-18 04:29:15,XETHZUSD,3829.51,3137.09407083,3829.52,3829.57,3818.0,3903.21,3863.29995,3633
2024-12-18 04:29:18,XETHZUSD,3829.94,3137.85514698,3829.8,3829.97,3818.0,3903.21,3863.29186,3635
2024-12-18 04:29:21,XETHZUSD,3829.94,3137.85514698,3830.55,3830.56,3818.0,3903.21,3863.29186,3635
2024-12-18 04:29:24,XETHZUSD,3830.54,3159.52689698,3830.55,3830.56,3818.0,3903.21,3863.06726,3640
2024-12-18 04:29:27,XETHZUSD,3830.54,3159.52689698,3830.55,3830.56,3818.0,3903.21,3863.06726,3640
2024-12-18 04:29:30,XETHZUSD,3830.54,3159.52689698,3830.55,3830.56,3818.0,3903.21,3863.06726,3640
2024-12-18 04:29:33,XETHZUSD,3830.54,3159.52689698,3830.55,3830.56,3818.0,3903.21,3863.06726,3640
2024-12-18 04:29:36,XETHZUSD,3830.54,3159.52689698,3830.55,3830.56,3818.0,3903.21,3863.06726,3640
2024-12-18 04:29:40,XETHZUSD,3830.55,3159.54134204,3830.55,3830.56,3818.0,3903.21,3863.06711,3643
2024-12-18 04:29:42,XETHZUSD,3831.6,3290.0705597,3831.9,3832.32,3818.0,3903.21,3861.81686,3646
2024-12-18 04:29:46,XETHZUSD,3831.6,3290.0705597,3831.93,3832.23,3818.0,3903.21,3861.81686,3646
2024-12-18 04:29:49,XETHZUSD,3831.6,3290.0705597,3831.37,3831.63,3818.0,3903.21,3861.81686,3646
2024-12-18 04:29:52,XETHZUSD,3831.6,3290.0705597,3832.44,3832.45,3818.0,3903.21,3861.81686,3646
2024-12-18 04:29:55,XETHZUSD,3831.6,3290.0705597,3831.59,3832.45,3818.0,3903.21,3861.81686,3646
2024-12-18 04:29:58,XETHZUSD,3831.6,3290.0705597,3832.08,3832.09,3818.0,3903.21,3861.81686,3646
2024-12-18 04:30:02,XETHZUSD,3831.6,3290.0705597,3832.08,3832.09,3818.0,3903.21,3861.81686,3646
2024-12-18 04:30:05,XETHZUSD,3831.6,3290.0705597,3832.08,3832.09,3818.0,3903.21,3861.81686,3646
2024-12-18 04:30:08,XETHZUSD,3831.6,3290.0705597,3831.72,3831.73,3818.0,3903.21,3861.81686,3646
2024-12-18 04:30:11,XETHZUSD,3832.06,3290.0725597,3832.04,3832.35,3818.0,3903.21,3861.81684,3647
2024-12-18 04:30:14,XETHZUSD,3832.06,3290.0725597,3831.59,3832.19,3818.0,3903.21,3861.81684,3647
2024-12-18 04:30:17,XETHZUSD,3832.06,3290.0725597,3831.59,3831.6,3818.0,3903.21,3861.81684,3647
2024-12-18 04:30:21,XETHZUSD,3832.06,3290.0725597,3831.59,3831.6,3818.0,3903.21,3861.81684,3647
2024-12-18 04:30:23,XETHZUSD,3832.06,3290.0725597,3831.6,3832.0,3818.0,3903.21,3861.81684,3647
2024-12-18 04:30:27,XETHZUSD,3831.61,3290.20049702,3831.59,3831.6,3818.0,3903.21,3861.81566,3648
2024-12-18 04:30:30,XETHZUSD,3832.0,3290.21169439,3831.59,3831.86,3818.0,3903.21,3861.81556,3649
2024-12-18 04:30:33,XETHZUSD,3832.0,3290.21169439,3831.59,3831.6,3818.0,3903.21,3861.81556,3649
2024-12-18 04:30:36,XETHZUSD,3832.0,3290.21169439,3831.59,3831.6,3818.0,3903.21,3861.81556,3649
2024-12-18 04:30:39,XETHZUSD,3832.0,3290.21169439,3831.59,3831.6,3818.0,3903.21,3861.81556,3649
2024-12-18 04:30:42,XETHZUSD,3831.6,3290.23747564,3831.59,3831.6,3818.0,3903.21,3861.81533,3650
2024-12-18 04:30:45,XETHZUSD,3831.6,3290.23747564,3831.59,3831.6,3818.0,3903.21,3861.81533,3650
2024-12-18 04:30:48,XETHZUSD,3831.6,3290.23747564,3831.59,3831.6,3818.0,3903.21,3861.81533,3650
2024-12-18 04:30:52,XETHZUSD,3831.6,3290.24037564,3831.59,3831.6,3818.0,3903.21,3861.8153,3651
2024-12-18 04:30:55,XETHZUSD,3831.6,3290.56529817,3831.59,3831.6,3818.0,3903.21,3861.81232,3654
