timestamp,pair,price,volume,bid,ask,low,high,vwap,trades
2024-12-18 04:21:30,XXBTZUSD,104429.2,432.03470341,104429.1,104429.2,104200.0,106489.3,105161.17752,9153
2024-12-18 04:21:33,XXBTZUSD,104429.0,432.08805437,104350.0,104350.1,104200.0,106489.3,105161.08713,9165
2024-12-18 04:21:36,XXBTZUSD,104350.1,432.08847577,104350.0,104350.1,104200.0,106489.3,105161.08634,9167
2024-12-18 04:21:40,XXBTZUSD,104350.0,432.08891887,104350.0,104350.1,104200.0,106489.3,105161.08551,9168
2024-12-18 04:21:43,XXBTZUSD,104350.0,432.08891887,104350.0,104350.1,104200.0,106489.3,105161.08551,9168
2024-12-18 04:21:46,XXBTZUSD,104350.0,432.08891887,104350.0,104350.1,104200.0,106489.3,105161.08551,9168
2024-12-18 04:21:49,XXBTZUSD,104350.0,432.08934519,104350.0,104350.1,104200.0,106489.3,105161.08471,9171
2024-12-18 04:21:52,XXBTZUSD,104350.0,432.08934519,104350.0,104350.1,104200.0,106489.3,105161.08471,9171
2024-12-18 04:21:55,XXBTZUSD,104350.0,432.08943932,104350.0,104350.1,104200.0,106489.3,105161.08453,9172
2024-12-18 04:21:59,XXBTZUSD,104350.0,432.08959615,104350.0,104350.1,104200.0,106489.3,105161.08424,9174
2024-12-18 04:22:02,XXBTZUSD,104350.1,432.08982615,104350.0,104350.1,104200.0,106489.3,105161.08381,9175
2024-12-18 04:22:05,XXBTZUSD,104350.0,432.09003727,104350.0,104350.1,104200.0,106489.3,105161.08341,9177
2024-12-18 04:22:08,XXBTZUSD,104350.0,432.09003727,104350.0,104350.1,104200.0,106489.3,105161.08341,9177
2024-12-18 04:22:11,XXBTZUSD,104310.0,432.12734761,104310.0,104310.1,104200.0,106489.3,105161.01313,9186
2024-12-18 04:22:15,XXBTZUSD,104310.0,432.12734761,104310.0,104310.1,104200.0,106489.3,105161.01313,9186
2024-12-18 04:22:18,XXBTZUSD,104310.1,432.1274435,104310.0,104310.1,104200.0,106489.3,105161.01294,9187
2024-12-18 04:22:21,XXBTZUSD,104310.0,432.16971687,104310.0,104310.1,104200.0,106489.3,105160.9297,9189
2024-12-18 04:22:24,XXBTZUSD,104310.1,432.17027582,104310.0,104310.1,104200.0,106489.3,105160.9286,9191
2024-12-18 04:22:27,XXBTZUSD,104310.0,432.22394729,104280.0,104280.1,104200.0,106489.3,105160.82293,9196
2024-12-18 04:22:30,XXBTZUSD,104310.0,432.22394729,104280.0,104280.1,104200.0,106489.3,105160.82293,9196
2024-12-18 04:22:33,XXBTZUSD,104310.0,432.22394729,104280.0,104280.1,104200.0,106489.3,105160.82293,9196
2024-12-18 04:22:36,XXBTZUSD,104280.0,432.22439934,104208.5,104208.6,104200.0,106489.3,105160.82201,9197
2024-12-18 04:22:40,XXBTZUSD,104187.2,432.22450758,104187.2,104187.3,104187.2,106489.3,105160.82177,9199
2024-12-18 04:22:42,XXBTZUSD,104187.2,432.22450758,104190.0,104190.1,104187.2,106489.3,105160.82177,9199
2024-12-18 04:22:46,XXBTZUSD,104187.2,432.22450758,104193.7,104193.8,104187.2,106489.3,105160.82177,9199
2024-12-18 04:22:49,XXBTZUSD,104187.2,432.22450758,104193.7,104193.8,104187.2,106489.3,105160.82177,9199
2024-12-18 04:22:52,XXBTZUSD,104193.7,432.22709757,104193.7,104193.8,104187.2,106489.3,105160.81598,9200
2024-12-18 04:22:55,XXBTZUSD,104193.7,432.22709757,104187.2,104187.3,104187.2,106489.3,105160.81598,9200
2024-12-18 04:22:58,XXBTZUSD,104160.0,432.52727317,104155.3,104160.0,104129.1,106489.3,105160.11432,9227
2024-12-18 04:23:01,XXBTZUSD,104159.9,432.78076824,104169.9,104170.0,104129.1,106489.3,105159.52303,9234
2024-12-18 04:23:05,XXBTZUSD,104180.0,432.78411601,104179.9,104180.0,104129.1,106489.3,105159.51541,9242
2024-12-18 04:23:08,XXBTZUSD,104180.0,432.78411601,104179.9,104180.0,104129.1,106489.3,105159.51541,9242
2024-12-18 04:23:11,XXBTZUSD,104180.0,432.78411601,104179.9,104180.0,104129.1,106489.3,105159.51541,9242
2024-12-18 04:23:14,XXBTZUSD,104180.0,432.78428287,104179.9,104180.0,104129.1,106489.3,105159.51503,9243
2024-12-18 04:23:17,XXBTZUSD,104180.0,432.78428287,104182.9,104183.0,104129.1,106489.3,105159.51503,9243
2024-12-18 04:23:21,XXBTZUSD,104180.0,432.78428287,104182.9,104183.0,104129.1,106489.3,105159.51503,9243
2024-12-18 04:23:24,XXBTZUSD,104180.0,432.78428287,104182.9,104183.0,104129.1,106489.3,105159.51503,9243
2024-12-18 04:23:27,XXBTZUSD,104182.9,432.78475947,104182.9,104183.0,104129.1,106489.3,105159.51395,9244
2024-12-18 04:23:31,XXBTZUSD,104183.0,432.78490038,104182.9,104183.0,104129.1,106489.3,105159.51363,9245
2024-12-18 04:23:34,XXBTZUSD,104182.9,432.78506738,104182.9,104183.0,104129.1,106489.3,105159.51326,9246
2024-12-18 04:23:37,XXBTZUSD,104183.0,432.78530149,104182.9,104183.0,104129.1,106489.3,105159.51273,9247
2024-12-18 04:23:40,XXBTZUSD,104183.0,432.78530149,104182.9,104183.0,104129.1,106489.3,105159.51273,9247
2024-12-18 04:23:44,XXBTZUSD,104183.0,432.78530149,104182.9,104183.0,104129.1,106489.3,105159.51273,9247
2024-12-18 04:23:47,XXBTZUSD,104160.0,433.66827765,104159.9,104160.0,104129.1,106489.3,105157.52426,9255
2024-12-18 04:23:50,XXBTZUSD,104160.0,433.66827765,104159.9,104160.0,104129.1,106489.3,105157.52426,9255
2024-12-18 04:23:53,XXBTZUSD,104160.0,433.66827765,104159.9,104160.0,104129.1,106489.3,105157.52426,9255
2024-12-18 04:23:56,XXBTZUSD,104159.9,434.61511029,104159.9,104160.0,104129.1,106489.3,105155.35088,9258
2024-12-18 04:23:59,XXBTZUSD,104155.1,434.85186029,104155.0,104155.1,104129.1,106489.3,105154.80881,9260
2024-12-18 04:24:02,XXBTZUSD,104155.0,434.8519396,104155.0,104155.1,104129.1,106489.3,105154.80862,9261
2024-12-18 04:24:05,XXBTZUSD,104155.1,434.85315791,104155.0,104155.1,104129.1,106489.3,105154.80582,9264
2024-12-18 04:24:08,XXBTZUSD,104155.0,434.85320791,104155.0,104155.1,104129.1,106489.3,105154.80571,9265
2024-12-18 04:24:11,XXBTZUSD,104155.0,434.85320791,104155.0,104155.1,104129.1,106489.3,105154.80571,9265
2024-12-18 04:24:15,XXBTZUSD,104155.0,434.8534495,104155.0,104155.1,104129.1,106489.3,105154.80515,9267
2024-12-18 04:24:18,XXBTZUSD,104155.1,434.85391784,104155.0,104155.1,104129.1,106489.3,105154.80408,9268
2024-12-18 04:24:21,XXBTZUSD,104155.0,434.8541003,104155.0,104155.1,104129.1,106489.3,105154.80366,9269
2024-12-18 04:24:24,XXBTZUSD,104155.0,434.8541003,104155.0,104155.1,104129.1,106489.3,105154.80366,9269
2024-12-18 04:24:27,XXBTZUSD,104155.1,434.85456864,104155.0,104155.1,104129.1,106489.3,105154.80258,9270
2024-12-18 04:24:31,XXBTZUSD,104155.1,434.85456864,104155.0,104155.1,104129.1,106489.3,105154.80258,9270
2024-12-18 04:24:34,XXBTZUSD,104155.1,435.09460047,104155.0,104155.1,104129.1,106489.3,105154.25107,9272
2024-12-18 04:24:37,XXBTZUSD,104140.0,435.18892152,104130.0,104140.0,104128.4,106489.3,105154.03142,9285
2024-12-18 04:24:40,XXBTZUSD,104140.0,435.18892152,104130.0,104130.1,104128.4,106489.3,105154.03142,9285
2024-12-18 04:24:43,XXBTZUSD,104140.0,435.18892152,104136.3,104139.4,104128.4,106489.3,105154.03142,9285
2024-12-18 04:24:46,XXBTZUSD,104061.8,480.42899854,104080.0,104080.1,103854.0,106489.3,105039.78408,9654
2024-12-18 04:24:49,XXBTZUSD,104070.0,490.54888613,104070.0,104070.1,103854.0,106489.3,105018.37453,9733
2024-12-18 04:24:52,XXBTZUSD,104034.0,491.12892027,104057.3,104057.4,103854.0,106489.3,105017.23951,9744
2024-12-18 04:24:56,XXBTZUSD,104040.1,491.36933905,104057.2,104057.3,103854.0,106489.3,105016.7631,9749
2024-12-18 04:24:59,XXBTZUSD,104040.1,491.36933905,104057.2,104057.3,103854.0,106489.3,105016.7631,9749
2024-12-18 04:25:02,XXBTZUSD,104057.3,491.39894532,104057.2,104057.3,103854.0,106489.3,105016.70529,9752
2024-12-18 04:25:05,XXBTZUSD,104045.3,491.41010493,104045.3,104045.4,103854.0,106489.3,105016.68323,9754
2024-12-18 04:25:08,XXBTZUSD,104045.3,491.41015493,104045.3,104045.4,103854.0,106489.3,105016.68314,9755
2024-12-18 04:25:12,XXBTZUSD,104045.3,491.41230493,104045.3,104045.4,103854.0,106489.3,105016.67889,9757
2024-12-18 04:25:15,XXBTZUSD,104045.3,491.41230493,104045.3,104045.4,103854.0,106489.3,105016.67889,9757
2024-12-18 04:25:18,XXBTZUSD,104045.3,491.41230493,104045.3,104045.4,103854.0,106489.3,105016.67889,9757
2024-12-18 04:25:22,XXBTZUSD,104045.4,492.41484992,104045.3,104045.4,103854.0,106489.3,105014.70138,9763
2024-12-18 04:25:25,XXBTZUSD,104045.4,492.41484992,104045.3,104045.4,103854.0,106489.3,105014.70138,9763
2024-12-18 04:25:28,XXBTZUSD,104045.4,492.41484992,104045.3,104045.4,103854.0,106489.3,105014.70138,9763
2024-12-18 04:25:32,XXBTZUSD,104045.4,493.66954152,104045.3,104045.4,103854.0,106489.3,105012.23785,9764
2024-12-18 04:25:35,XXBTZUSD,104045.3,493.70664482,104045.3,104045.4,103854.0,106489.3,105012.16494,9799
2024-12-18 04:25:38,XXBTZUSD,104010.0,493.80582826,104010.0,104010.1,103854.0,106489.3,105011.97073,9879
2024-12-18 04:25:41,XXBTZUSD,104010.0,494.14918381,104010.0,104010.1,103854.0,106489.3,105011.27452,9883
2024-12-18 04:25:45,XXBTZUSD,104010.0,494.31418545,104010.0,104010.1,103854.0,106489.3,105010.9403,9884
2024-12-18 04:25:48,XXBTZUSD,104010.0,494.31418545,104010.0,104010.1,103854.0,106489.3,105010.9403,9884
2024-12-18 04:25:51,XXBTZUSD,104002.5,504.31418545,104010.0,104010.1,103854.0,106489.3,104990.99307,9902
2024-12-18 04:25:54,XXBTZUSD,104002.5,504.31418545,104010.0,104010.1,103854.0,106489.3,104990.99307,9902
2024-12-18 04:25:57,XXBTZUSD,104002.5,504.31418545,104010.0,104010.1,103854.0,106489.3,104990.99307,9902
2024-12-18 04:26:00,XXBTZUSD,104010.0,504.31434407,104010.0,104010.1,103854.0,106489.3,104990.99276,9904
2024-12-18 04:26:03,XXBTZUSD,104010.1,504.56824301,104010.0,104010.1,103854.0,106489.3,104990.49913,9906
2024-12-18 04:26:06,XXBTZUSD,104010.0,504.56833991,104010.0,104010.1,103854.0,106489.3,104990.49894,9908
2024-12-18 04:26:09,XXBTZUSD,103970.0,505.01085003,103969.9,103970.0,103854.0,106489.3,104989.58762,9926
2024-12-18 04:26:12,XXBTZUSD,103970.0,505.01085003,103969.9,103970.0,103854.0,106489.3,104989.58762,9926
2024-12-18 04:26:15,XXBTZUSD,103930.1,525.72846629,103930.0,103930.1,103800.0,106489.3,104947.256,10002
2024-12-18 04:26:18,XXBTZUSD,103930.4,525.72851629,103930.4,103950.0,103800.0,106489.3,104947.2559,10003
2024-12-18 04:26:22,XXBTZUSD,103870.7,526.01814599,103870.7,103870.8,103800.0,106489.3,104946.672,10012
2024-12-18 04:26:25,XXBTZUSD,103921.1,528.16209526,103920.4,103940.0,103800.0,106489.3,104942.35509,10027
2024-12-18 04:26:28,XXBTZUSD,103921.1,528.16209526,103948.4,103949.1,103800.0,106489.3,104942.35509,10027
2024-12-18 04:26:31,XXBTZUSD,103969.9,528.62826779,103949.9,103950.0,103800.0,106489.3,104941.48466,10034
2024-12-18 04:26:35,XXBTZUSD,103949.9,528.65308791,103949.9,103950.0,103800.0,106489.3,104941.43811,10036
2024-12-18 04:26:37,XXBTZUSD,103950.0,528.65845999,103949.9,103950.0,103800.0,106489.3,104941.42803,10038
2024-12-18 04:26:40,XXBTZUSD,103950.0,528.65845999,103949.9,103950.0,103800.0,106489.3,104941.42803,10038
2024-12-18 04:26:43,XXBTZUSD,103960.4,528.65994094,103960.3,103960.4,103800.0,106489.3,104941.42526,10040
2024-12-18 04:26:46,XXBTZUSD,103960.4,528.65994094,103960.3,103960.4,103800.0,106489.3,104941.42526,10040
2024-12-18 04:26:50,XXBTZUSD,103960.4,528.67506999,103960.3,103960.4,103800.0,106489.3,104941.39719,10043
2024-12-18 04:26:53,XXBTZUSD,103960.4,528.67506999,103960.3,103960.4,103800.0,106489.3,104941.39719,10043
2024-12-18 04:26:56,XXBTZUSD,103970.0,528.91705425,104003.8,104003.9,103800.0,106489.3,104940.9484,10049
2024-12-18 04:26:59,XXBTZUSD,103970.0,528.91705425,104003.8,104003.9,103800.0,106489.3,104940.9484,10049
2024-12-18 04:27:02,XXBTZUSD,103970.0,528.91705425,104003.8,104003.9,103800.0,106489.3,104940.9484,10049
2024-12-18 04:27:05,XXBTZUSD,103952.6,529.16050403,103952.6,103952.7,103800.0,106489.3,104940.49994,10058
2024-12-18 04:27:08,XXBTZUSD,103952.6,529.16050403,103952.6,103959.9,103800.0,106489.3,104940.49994,10058
2024-12-18 04:27:11,XXBTZUSD,103950.0,529.16267123,103949.9,103950.0,103800.0,106489.3,104940.49588,10061
2024-12-18 04:27:14,XXBTZUSD,103950.0,529.16267123,103949.9,103950.0,103800.0,106489.3,104940.49588,10061
2024-12-18 04:27:17,XXBTZUSD,103993.4,529.1673693,104003.8,104003.9,103800.0,106489.3,104940.48733,10066
2024-12-18 04:27:20,XXBTZUSD,103999.9,529.57092781,103990.1,103990.2,103800.0,106489.3,104939.7699,10073
2024-12-18 04:27:23,XXBTZUSD,103999.9,529.57092781,103990.1,103990.2,103800.0,106489.3,104939.7699,10073
2024-12-18 04:27:26,XXBTZUSD,103990.2,529.57115116,103990.1,103990.2,103800.0,106489.3,104939.7695,10074
2024-12-18 04:27:29,XXBTZUSD,103990.2,529.57181416,103990.1,103990.2,103800.0,106489.3,104939.76831,10075
2024-12-18 04:27:32,XXBTZUSD,104010.1,529.57381416,104040.1,104040.2,103800.0,106489.3,104939.7648,10078
2024-12-18 04:27:36,XXBTZUSD,104010.1,529.57381416,104040.1,104040.2,103800.0,106489.3,104939.7648,10078
2024-12-18 04:27:38,XXBTZUSD,104040.1,529.57409099,104040.1,104040.2,103800.0,106489.3,104939.76433,10079
2024-12-18 04:27:42,XXBTZUSD,104040.1,529.97119481,104040.1,104040.2,103800.0,106489.3,104939.09022,10081
2024-12-18 04:27:45,XXBTZUSD,104040.1,529.9859731,104040.1,104040.2,103800.0,106489.3,104939.06515,10082
2024-12-18 04:27:48,XXBTZUSD,104040.1,529.9859731,104010.1,104010.2,103800.0,106489.3,104939.06515,10082
2024-12-18 04:27:51,XXBTZUSD,104010.2,529.9883961,104010.1,104010.2,103800.0,106489.3,104939.06091,10083
2024-12-18 04:27:54,XXBTZUSD,104010.2,529.9883961,104010.1,104010.2,103800.0,106489.3,104939.06091,10083
2024-12-18 04:27:57,XXBTZUSD,104010.2,529.9883961,104010.1,104010.2,103800.0,106489.3,104939.06091,10083
2024-12-18 04:28:00,XXBTZUSD,104010.1,529.98852541,104010.1,104010.2,103800.0,106489.3,104939.06068,10085
2024-12-18 04:28:03,XXBTZUSD,104010.0,529.9898961,103990.2,103990.3,103800.0,106489.3,104939.05828,10088
2024-12-18 04:28:06,XXBTZUSD,103823.8,530.18687852,103825.2,103844.3,103800.0,106489.3,104938.65723,10108
2024-12-18 04:28:10,XXBTZUSD,103827.7,530.25615783,103838.0,103838.1,103800.0,106489.3,104938.51208,10110
2024-12-18 04:28:13,XXBTZUSD,103819.9,530.25620783,103819.9,103820.0,103800.0,106489.3,104938.51197,10111
2024-12-18 04:28:16,XXBTZUSD,103838.0,530.27271327,103838.0,103838.1,103800.0,106489.3,104938.47772,10115
2024-12-18 04:28:19,XXBTZUSD,103838.0,530.31996239,103838.0,103838.1,103800.0,106489.3,104938.37967,10117
2024-12-18 04:28:22,XXBTZUSD,103838.0,530.31996239,103817.2,103817.3,103800.0,106489.3,104938.37967,10117
2024-12-18 04:28:25,XXBTZUSD,103758.1,530.62418044,103758.1,103758.2,103758.1,106489.3,104937.71918,10149
2024-12-18 04:28:28,XXBTZUSD,103758.2,530.83901596,103740.0,103758.1,103700.0,106489.3,104937.23131,10199
2024-12-18 04:28:31,XXBTZUSD,103758.2,530.83901596,103759.9,103760.0,103700.0,106489.3,104937.23131,10199
2024-12-18 04:28:35,XXBTZUSD,103759.8,530.84457565,103759.9,103760.0,103700.0,106489.3,104937.21897,10202
2024-12-18 04:28:38,XXBTZUSD,103838.0,530.89960947,103837.9,103838.0,103700.0,106489.3,104937.09727,10208
2024-12-18 04:28:41,XXBTZUSD,103838.0,530.89960947,103837.9,103838.0,103700.0,106489.3,104937.09727,10208
2024-12-18 04:28:44,XXBTZUSD,103838.0,530.89960947,103837.9,103838.0,103700.0,106489.3,104937.09727,10208
2024-12-18 04:28:47,XXBTZUSD,103837.9,531.11084546,103837.9,103838.0,103700.0,106489.3,104936.6601,10209
2024-12-18 04:28:51,XXBTZUSD,103838.0,531.11251523,103837.9,103838.0,103700.0,106489.3,104936.65664,10211
2024-12-18 04:28:53,XXBTZUSD,103838.0,531.35328007,103837.9,103838.0,103700.0,106489.3,104936.15882,10212
2024-12-18 04:28:56,XXBTZUSD,103837.9,531.50844258,103837.9,103838.0,103700.0,106489.3,104935.83821,10216
2024-12-18 04:29:00,XXBTZUSD,103838.0,531.52261417,103829.9,103830.0,103700.0,106489.3,104935.80894,10219
2024-12-18 04:29:03,XXBTZUSD,103838.0,531.52261417,103837.9,103838.0,103700.0,106489.3,104935.80894,10219
2024-12-18 04:29:05,XXBTZUSD,103837.9,532.37261417,103837.9,103838.0,103700.0,106489.3,104934.05599,10220
2024-12-18 04:29:08,XXBTZUSD,103964.9,532.93349571,103985.1,103985.2,103700.0,106489.3,104932.91216,10230
2024-12-18 04:29:11,XXBTZUSD,104001.8,533.17396956,104001.7,104001.8,103700.0,106489.3,104932.49217,10233
2024-12-18 04:29:15,XXBTZUSD,104010.0,533.62687902,104010.0,104010.1,103700.0,106489.3,104931.70921,10237
2024-12-18 04:29:18,XXBTZUSD,103989.3,533.6287509,103989.2,103989.3,103700.0,106489.3,104931.70591,10238
2024-12-18 04:29:21,XXBTZUSD,103990.0,533.63021223,103989.2,103989.3,103700.0,106489.3,104931.70333,10239
2024-12-18 04:29:24,XXBTZUSD,103990.0,533.63021223,103989.2,103989.3,103700.0,106489.3,104931.70333,10239
2024-12-18 04:29:27,XXBTZUSD,103990.0,533.63021223,103989.2,103989.3,103700.0,106489.3,104931.70333,10239
2024-12-18 04:29:30,XXBTZUSD,103990.0,533.63021223,103989.2,103989.3,103700.0,106489.3,104931.70333,10239
2024-12-18 04:29:33,XXBTZUSD,104035.0,533.65169323,104030.1,104039.8,103700.0,106489.3,104931.66695,10246
2024-12-18 04:29:36,XXBTZUSD,104023.4,534.17648736,103995.5,104018.1,103700.0,106489.3,104930.76804,10250
2024-12-18 04:29:39,XXBTZUSD,104023.4,534.17648736,104010.0,104010.1,103700.0,106489.3,104930.76804,10250
2024-12-18 04:29:42,XXBTZUSD,104023.4,534.17648736,104010.0,104010.1,103700.0,106489.3,104930.76804,10250
2024-12-18 04:29:46,XXBTZUSD,104023.4,534.17648736,104010.0,104010.1,103700.0,106489.3,104930.76804,10250
2024-12-18 04:29:49,XXBTZUSD,104023.4,534.17648736,104010.0,104010.1,103700.0,106489.3,104930.76804,10250
2024-12-18 04:29:52,XXBTZUSD,104010.0,534.22542453,104010.0,104010.1,103700.0,106489.3,104930.6837,10252
2024-12-18 04:29:55,XXBTZUSD,104010.1,534.22638598,104040.1,104040.2,103700.0,106489.3,104930.68204,10253
2024-12-18 04:29:58,XXBTZUSD,104010.1,534.22638598,104040.1,104040.2,103700.0,106489.3,104930.68204,10253
2024-12-18 04:30:01,XXBTZUSD,104010.1,534.22638598,104019.3,104019.4,103700.0,106489.3,104930.68204,10253
2024-12-18 04:30:05,XXBTZUSD,104019.4,534.23576509,104019.3,104019.4,103700.0,106489.3,104930.66604,10254
2024-12-18 04:30:08,XXBTZUSD,104019.4,534.23576509,104019.3,104019.4,103700.0,106489.3,104930.66604,10254
2024-12-18 04:30:11,XXBTZUSD,104010.2,534.33384127,104010.1,104010.2,103700.0,106489.3,104930.49709,10257
2024-12-18 04:30:14,XXBTZUSD,104010.2,534.33384127,104010.1,104010.2,103700.0,106489.3,104930.49709,10257
2024-12-18 04:30:17,XXBTZUSD,104010.2,534.33480262,104010.1,104010.2,103700.0,106489.3,104930.49543,10258
2024-12-18 04:30:20,XXBTZUSD,104010.2,534.33530471,104010.1,104010.2,103700.0,106489.3,104930.49457,10259
2024-12-18 04:30:23,XXBTZUSD,104010.2,534.33530471,104010.1,104010.2,103700.0,106489.3,104930.49457,10259
2024-12-18 04:30:27,XXBTZUSD,104010.2,534.33530471,104010.1,104010.2,103700.0,106489.3,104930.49457,10259
2024-12-18 04:30:30,XXBTZUSD,104010.2,534.33530471,104010.1,104010.2,103700.0,106489.3,104930.49457,10259
2024-12-18 04:30:33,XXBTZUSD,104010.0,534.96771181,103989.9,103990.0,103700.0,106489.3,104929.40653,10269
2024-12-18 04:30:36,XXBTZUSD,104010.0,534.96771181,103989.9,103990.0,103700.0,106489.3,104929.40653,10269
2024-12-18 04:30:39,XXBTZUSD,103989.9,534.9679194,103989.9,103990.0,103700.0,106489.3,104929.40617,10273
2024-12-18 04:30:42,XXBTZUSD,103989.9,534.9679194,103989.9,103990.0,103700.0,106489.3,104929.40617,10273
2024-12-18 04:30:45,XXBTZUSD,103989.9,534.9679194,103989.9,103990.0,103700.0,106489.3,104929.40617,10273
2024-12-18 04:30:48,XXBTZUSD,103989.9,534.9679194,103989.9,103990.0,103700.0,106489.3,104929.40617,10273
2024-12-18 04:30:51,XXBTZUSD,103989.9,534.9679194,103989.9,103990.0,103700.0,106489.3,104929.40617,10273
2024-12-18 04:30:55,XXBTZUSD,103990.0,535.02274996,103989.9,103990.0,103700.0,106489.3,104929.3099,10276
